classification_id,subject_data,annotations,subject_ids
502838716,"{""90801005"": {""retired"": {""id"": 118049654, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:24:36.463Z"", ""updated_at"": ""2023-07-24T15:51:27.381Z"", ""retired_at"": ""2023-07-24T15:51:27.374Z"", ""subject_id"": 90801005, ""retirement_reason"": ""classification_count""}, ""png"": ""794910-31.png"", ""log_png"": ""log-794910-31.png"", ""Image Number"": ""794910-31""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""3""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 262.9678649902344, ""y"": 83.73365783691406}, {""x"": 242.43458557128906, ""y"": 93.03174591064453}, {""x"": 239.33522033691406, ""y"": 106.9788818359375}, {""x"": 246.3087921142578, ""y"": 115.50213623046875}, {""x"": 264.5175476074219, ""y"": 117.05181884765625}, {""x"": 278.0772705078125, ""y"": 110.0782470703125}, {""x"": 293.5740966796875, ""y"": 100.39273834228516}, {""x"": 290.4747314453125, ""y"": 84.50849914550781}, {""x"": 278.4646911621094, ""y"": 82.95881652832031}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 15.838408470153809, ""y"": 194.65435791015625}, {""x"": 25.523921966552734, ""y"": 191.16757202148438}, {""x"": 26.686182022094727, ""y"": 195.42919921875}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 24.551477432250977, ""y"": 106.33158111572266}, {""x"": 21.87489128112793, ""y"": 107.77281951904297}, {""x"": 22.28667449951172, ""y"": 110.2435073852539}, {""x"": 26.198606491088867, ""y"": 110.6552963256836}, {""x"": 26.404497146606445, ""y"": 107.15514373779297}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90801005
502838767,"{""90801042"": {""retired"": null, ""png"": ""794916-6.png"", ""log_png"": ""log-794916-6.png"", ""Image Number"": ""794916-6""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""1""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 258.0982360839844, ""y"": 70.90608215332031}, {""x"": 233.16644287109375, ""y"": 84.6841812133789}, {""x"": 227.47865295410156, ""y"": 112.896484375}, {""x"": 238.912841796875, ""y"": 146.6745834350586}, {""x"": 274.56414794921875, ""y"": 140.3623809814453}, {""x"": 284.99835205078125, ""y"": 106.9915771484375}, {""x"": 286.9666442871094, ""y"": 84.6841812133789}, {""x"": 273.65924072265625, ""y"": 74.21827697753906}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90801042
503955691,"{""90800764"": {""retired"": {""id"": 118049778, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:28:29.327Z"", ""updated_at"": ""2023-07-31T10:39:19.453Z"", ""retired_at"": ""2023-07-31T10:39:19.443Z"", ""subject_id"": 90800764, ""retirement_reason"": ""classification_count""}, ""png"": ""794663-37.png"", ""log_png"": ""log-794663-37.png"", ""Image Number"": ""794663-37""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 245.18333435058594, ""y"": 86.53334045410156}, {""x"": 245.18333435058594, ""y"": 106.53334045410156}, {""x"": 261.183349609375, ""y"": 115.53334045410156}, {""x"": 297.183349609375, ""y"": 114.53334045410156}, {""x"": 303.183349609375, ""y"": 85.53334045410156}, {""x"": 283.183349609375, ""y"": 72.53334045410156}, {""x"": 255.18333435058594, ""y"": 77.53334045410156}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 315.183349609375, ""y"": 160.53334045410156}, {""x"": 319.183349609375, ""y"": 178.53334045410156}, {""x"": 335.183349609375, ""y"": 179.53334045410156}, {""x"": 329.183349609375, ""y"": 167.53334045410156}, {""x"": 329.183349609375, ""y"": 155.53334045410156}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800764
503955774,"{""90800872"": {""retired"": {""id"": 118049525, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:17:18.229Z"", ""updated_at"": ""2023-07-31T10:39:51.139Z"", ""retired_at"": ""2023-07-31T10:39:51.128Z"", ""subject_id"": 90800872, ""retirement_reason"": ""classification_count""}, ""png"": ""794689-21.png"", ""log_png"": ""log-794689-21.png"", ""Image Number"": ""794689-21""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""1""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 219.2575225830078, ""y"": 79.00426483154297}, {""x"": 218.39659118652344, ""y"": 85.46127319335938}, {""x"": 215.38331604003906, ""y"": 88.90501403808594}, {""x"": 219.68800354003906, ""y"": 94.93155670166016}, {""x"": 228.72781372070312, ""y"": 93.64015197753906}, {""x"": 224.4231414794922, ""y"": 85.89173889160156}, {""x"": 224.85360717773438, ""y"": 80.29566955566406}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800872
503956058,"{""90800654"": {""retired"": null, ""png"": ""794625-50.png"", ""log_png"": ""log-794625-50.png"", ""Image Number"": ""794625-50""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""1""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 274.61614990234375, ""y"": 78.57030487060547}, {""x"": 256.3911437988281, ""y"": 89.50530242919922}, {""x"": 255.66213989257812, ""y"": 117.2072982788086}, {""x"": 268.0551452636719, ""y"": 125.22630310058594}, {""x"": 290.6541442871094, ""y"": 133.97430419921875}, {""x"": 309.608154296875, ""y"": 120.85230255126953}, {""x"": 309.608154296875, ""y"": 88.77629852294922}, {""x"": 290.6541442871094, ""y"": 80.7573013305664}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800654
503956140,"{""90800724"": {""retired"": null, ""png"": ""794661-58.png"", ""log_png"": ""log-794661-58.png"", ""Image Number"": ""794661-58""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 446.9161376953125, ""y"": 5.253026485443115}, {""x"": 444.524658203125, ""y"": 13.384074211120605}, {""x"": 445.0029602050781, ""y"": 23.42831039428711}, {""x"": 451.2208251953125, ""y"": 38.255516052246094}, {""x"": 458.8735656738281, ""y"": 49.256343841552734}, {""x"": 476.0922546386719, ""y"": 42.08189010620117}, {""x"": 476.570556640625, ""y"": 26.298091888427734}, {""x"": 464.13482666015625, ""y"": 10.51429271697998}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 55.82352066040039, ""y"": 134.77720642089844}, {""x"": 58.215003967285156, ""y"": 141.95167541503906}, {""x"": 64.432861328125, ""y"": 140.51678466796875}, {""x"": 62.99797439575195, ""y"": 133.82061767578125}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800724
503956367,"{""90800951"": {""retired"": {""id"": 118049618, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:22:44.883Z"", ""updated_at"": ""2023-07-31T10:43:59.170Z"", ""retired_at"": ""2023-07-31T10:43:59.156Z"", ""subject_id"": 90800951, ""retirement_reason"": ""classification_count""}, ""png"": ""794710-38.png"", ""log_png"": ""log-794710-38.png"", ""Image Number"": ""794710-38""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 107.64019012451172, ""y"": 62.729164123535156}, {""x"": 104.8441390991211, ""y"": 65.77940368652344}, {""x"": 107.13182067871094, ""y"": 68.57545471191406}, {""x"": 109.41949462890625, ""y"": 65.77940368652344}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 152.62644958496094, ""y"": 32.20404815673828}, {""x"": 156.94761657714844, ""y"": 32.45823287963867}, {""x"": 155.6766815185547, ""y"": 28.899621963500977}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800951
503956479,"{""90800901"": {""retired"": {""id"": 118049761, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:27:37.608Z"", ""updated_at"": ""2023-07-31T10:44:54.880Z"", ""retired_at"": ""2023-07-31T10:44:54.871Z"", ""subject_id"": 90800901, ""retirement_reason"": ""classification_count""}, ""png"": ""794689-50.png"", ""log_png"": ""log-794689-50.png"", ""Image Number"": ""794689-50""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""1""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 230.87025451660156, ""y"": 167.6027374267578}, {""x"": 224.6523895263672, ""y"": 170.95083618164062}, {""x"": 225.13067626953125, ""y"": 177.64698791503906}, {""x"": 230.8702392578125, ""y"": 181.47335815429688}, {""x"": 239.47958374023438, ""y"": 182.42996215820312}, {""x"": 242.82766723632812, ""y"": 177.16868591308594}, {""x"": 239.47958374023438, ""y"": 169.5159454345703}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800901
503956564,"{""90800816"": {""retired"": null, ""png"": ""794673-27.png"", ""log_png"": ""log-794673-27.png"", ""Image Number"": ""794673-27""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 408.09039306640625, ""y"": 52.41744613647461}, {""x"": 408.6552429199219, ""y"": 57.50117874145508}, {""x"": 413.1741027832031, ""y"": 60.32547378540039}, {""x"": 418.82269287109375, ""y"": 61.172760009765625}, {""x"": 428.14288330078125, ""y"": 55.24174118041992}, {""x"": 431.814453125, ""y"": 48.18100357055664}, {""x"": 432.37933349609375, ""y"": 42.53240966796875}, {""x"": 428.7077331542969, ""y"": 36.883819580078125}, {""x"": 419.3875732421875, ""y"": 42.24998092651367}, {""x"": 411.47955322265625, ""y"": 48.46343231201172}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 275.5550537109375, ""y"": 164.53240966796875}, {""x"": 269.6240234375, ""y"": 168.20399475097656}, {""x"": 269.6240234375, ""y"": 177.2417449951172}, {""x"": 276.9671936035156, ""y"": 180.6309051513672}, {""x"": 283.7455139160156, ""y"": 179.5011749267578}, {""x"": 285.15765380859375, ""y"": 172.15802001953125}, {""x"": 286.00494384765625, ""y"": 162.83782958984375}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800816
503956625,"{""90800823"": {""retired"": null, ""png"": ""794673-34.png"", ""log_png"": ""log-794673-34.png"", ""Image Number"": ""794673-34""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 265.376953125, ""y"": 164.73941040039062}, {""x"": 275.7081604003906, ""y"": 163.447998046875}, {""x"": 282.59564208984375, ""y"": 163.8784637451172}, {""x"": 286.0393981933594, ""y"": 169.47454833984375}, {""x"": 278.721435546875, ""y"": 175.50108337402344}, {""x"": 267.09881591796875, ""y"": 174.20968627929688}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 424.026123046875, ""y"": 39.143333435058594}, {""x"": 413.2644348144531, ""y"": 40.004268646240234}, {""x"": 399.489501953125, ""y"": 47.32221221923828}, {""x"": 404.2246398925781, ""y"": 56.7924919128418}, {""x"": 397.337158203125, ""y"": 64.11043548583984}, {""x"": 412.833984375, ""y"": 64.97136688232422}, {""x"": 428.330810546875, ""y"": 63.2495002746582}, {""x"": 436.0792236328125, ""y"": 55.931556701660156}, {""x"": 434.3573303222656, ""y"": 45.16987609863281}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800823
503956705,"{""90800607"": {""retired"": null, ""png"": ""794625-4.png"", ""log_png"": ""log-794625-4.png"", ""Image Number"": ""794625-4""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 268.84088134765625, ""y"": 67.22557830810547}, {""x"": 249.70899963378906, ""y"": 80.51160430908203}, {""x"": 241.7373809814453, ""y"": 93.26618957519531}, {""x"": 243.86314392089844, ""y"": 111.3351821899414}, {""x"": 256.61773681640625, ""y"": 125.68408203125}, {""x"": 269.90374755859375, ""y"": 132.5928192138672}, {""x"": 285.3155517578125, ""y"": 121.43255615234375}, {""x"": 287.4413146972656, ""y"": 97.51771545410156}, {""x"": 285.3155517578125, ""y"": 78.91728210449219}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 486.72735595703125, ""y"": 151.5460968017578}, {""x"": 486.72735595703125, ""y"": 170.677978515625}, {""x"": 477.1614074707031, ""y"": 166.4264373779297}, {""x"": 476.6299743652344, ""y"": 156.3290557861328}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800607
503956720,"{""90800918"": {""retired"": null, ""png"": ""794710-6.png"", ""log_png"": ""log-794710-6.png"", ""Image Number"": ""794710-6""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""0""}]",90800918
503957306,"{""90800955"": {""retired"": {""id"": 118049543, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:18:25.183Z"", ""updated_at"": ""2023-07-31T10:51:09.182Z"", ""retired_at"": ""2023-07-31T10:51:09.171Z"", ""subject_id"": 90800955, ""retirement_reason"": ""classification_count""}, ""png"": ""794710-42.png"", ""log_png"": ""log-794710-42.png"", ""Image Number"": ""794710-42""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""1""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 226.75762939453125, ""y"": 98.1245346069336}, {""x"": 231.0813446044922, ""y"": 98.33042907714844}, {""x"": 229.84600830078125, ""y"": 102.03646850585938}, {""x"": 225.72817993164062, ""y"": 102.44825744628906}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800955
503957396,"{""90800732"": {""retired"": {""id"": 118050214, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:41:45.989Z"", ""updated_at"": ""2023-07-31T10:51:55.859Z"", ""retired_at"": ""2023-07-31T10:51:55.850Z"", ""subject_id"": 90800732, ""retirement_reason"": ""classification_count""}, ""png"": ""794663-5.png"", ""log_png"": ""log-794663-5.png"", ""Image Number"": ""794663-5""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 315.2458801269531, ""y"": 156.8618621826172}, {""x"": 312.1077880859375, ""y"": 166.27618408203125}, {""x"": 311.1663513183594, ""y"": 172.8662109375}, {""x"": 313.67681884765625, ""y"": 179.4562225341797}, {""x"": 318.0701904296875, ""y"": 184.791015625}, {""x"": 324.0325927734375, ""y"": 186.04624938964844}, {""x"": 329.36737060546875, ""y"": 180.7114715576172}, {""x"": 322.77734375, ""y"": 167.84524536132812}, {""x"": 322.14971923828125, ""y"": 159.37234497070312}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 252.23719787597656, ""y"": 10.154708862304688}, {""x"": 264.78961181640625, ""y"": 8.585655212402344}, {""x"": 277.6558532714844, ""y"": 4.8199286460876465}, {""x"": 285.81494140625, ""y"": 5.447549819946289}, {""x"": 293.0325927734375, ""y"": 11.723761558532715}, {""x"": 301.191650390625, ""y"": 19.569026947021484}, {""x"": 286.44256591796875, ""y"": 16.744731903076172}, {""x"": 269.81060791015625, ""y"": 13.606624603271484}, {""x"": 259.14105224609375, ""y"": 13.6066255569458}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800732
503957486,"{""90800859"": {""retired"": null, ""png"": ""794689-9.png"", ""log_png"": ""log-794689-9.png"", ""Image Number"": ""794689-9""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""3""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 219.4530029296875, ""y"": 20.3380184173584}, {""x"": 224.2825469970703, ""y"": 20.846391677856445}, {""x"": 223.774169921875, ""y"": 17.54196548461914}, {""x"": 219.45298767089844, ""y"": 17.54196548461914}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 80.53971862792969, ""y"": 97.81588745117188}, {""x"": 78.76041412353516, ""y"": 100.86612701416016}, {""x"": 79.01460266113281, ""y"": 104.42473602294922}, {""x"": 82.57321166992188, ""y"": 104.1705551147461}, {""x"": 82.57321166992188, ""y"": 99.8493881225586}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 353.2017822265625, ""y"": 15.592205047607422}, {""x"": 357.01458740234375, ""y"": 15.083830833435059}, {""x"": 357.77716064453125, ""y"": 20.93012237548828}, {""x"": 353.45599365234375, ""y"": 21.69268226623535}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800859
503957518,"{""90800603"": {""retired"": {""id"": 118049495, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:16:04.116Z"", ""updated_at"": ""2023-07-31T10:53:48.123Z"", ""retired_at"": ""2023-07-31T10:53:48.116Z"", ""subject_id"": 90800603, ""retirement_reason"": ""classification_count""}, ""png"": ""794625-0.png"", ""log_png"": ""log-794625-0.png"", ""Image Number"": ""794625-0""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 270.9889221191406, ""y"": 65.28845977783203}, {""x"": 253.45135498046875, ""y"": 70.07142639160156}, {""x"": 243.8854217529297, ""y"": 82.82601165771484}, {""x"": 242.82254028320312, ""y"": 109.92950439453125}, {""x"": 243.8854217529297, ""y"": 131.7185821533203}, {""x"": 259.2972106933594, ""y"": 137.03298950195312}, {""x"": 270.45745849609375, ""y"": 137.03298950195312}, {""x"": 283.2120666503906, ""y"": 125.34129333496094}, {""x"": 289.58935546875, ""y"": 105.67797088623047}, {""x"": 285.8692626953125, ""y"": 87.0775375366211}, {""x"": 277.3662109375, ""y"": 69.008544921875}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 486.3662109375, ""y"": 171.30679321289062}, {""x"": 478.39459228515625, ""y"": 165.9923858642578}, {""x"": 478.39459228515625, ""y"": 157.48931884765625}, {""x"": 486.3662109375, ""y"": 153.23779296875}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800603
503957558,"{""90800753"": {""retired"": {""id"": 118049575, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:20:03.888Z"", ""updated_at"": ""2023-07-31T10:54:15.832Z"", ""retired_at"": ""2023-07-31T10:54:15.822Z"", ""subject_id"": 90800753, ""retirement_reason"": ""classification_count""}, ""png"": ""794663-26.png"", ""log_png"": ""log-794663-26.png"", ""Image Number"": ""794663-26""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 248.95977783203125, ""y"": 78.1433334350586}, {""x"": 234.32388305664062, ""y"": 81.15660095214844}, {""x"": 227.0059356689453, ""y"": 93.20968627929688}, {""x"": 235.6152801513672, ""y"": 103.11043548583984}, {""x"": 247.23789978027344, ""y"": 109.13697052001953}, {""x"": 270.05267333984375, ""y"": 110.42837524414062}, {""x"": 281.67529296875, ""y"": 108.70650482177734}, {""x"": 283.8276062011719, ""y"": 92.34874725341797}, {""x"": 269.6221923828125, ""y"": 84.600341796875}, {""x"": 257.1386413574219, ""y"": 79.43473052978516}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 318.8605041503906, ""y"": 160.89175415039062}, {""x"": 312.833984375, ""y"": 165.62689208984375}, {""x"": 311.9730224609375, ""y"": 172.08389282226562}, {""x"": 319.2909851074219, ""y"": 178.97137451171875}, {""x"": 326.178466796875, ""y"": 181.1237030029297}, {""x"": 331.7745361328125, ""y"": 175.5276336669922}, {""x"": 326.178466796875, ""y"": 167.3487548828125}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800753
503957594,"{""90800780"": {""retired"": null, ""png"": ""794663-53.png"", ""log_png"": ""log-794663-53.png"", ""Image Number"": ""794663-53""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 265.5996398925781, ""y"": 82.43157958984375}, {""x"": 285.9387512207031, ""y"": 67.99738311767578}, {""x"": 312.1827392578125, ""y"": 68.65348052978516}, {""x"": 323.3364562988281, ""y"": 85.05598449707031}, {""x"": 318.087646484375, ""y"": 100.80238342285156}, {""x"": 302.34124755859375, ""y"": 110.64388275146484}, {""x"": 276.09722900390625, ""y"": 108.01948547363281}, {""x"": 264.94354248046875, ""y"": 96.20968627929688}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 329.21923828125, ""y"": 146.68038940429688}, {""x"": 349.558349609375, ""y"": 142.0876922607422}, {""x"": 372.5218505859375, ""y"": 145.36817932128906}, {""x"": 379.08282470703125, ""y"": 161.11459350585938}, {""x"": 362.6803283691406, ""y"": 171.6121826171875}, {""x"": 337.74853515625, ""y"": 172.9243927001953}, {""x"": 326.5948486328125, ""y"": 159.80238342285156}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800780
503957641,"{""90800978"": {""retired"": {""id"": 118049509, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:16:38.020Z"", ""updated_at"": ""2023-07-31T10:55:22.607Z"", ""retired_at"": ""2023-07-31T10:55:22.598Z"", ""subject_id"": 90800978, ""retirement_reason"": ""classification_count""}, ""png"": ""794910-4.png"", ""log_png"": ""log-794910-4.png"", ""Image Number"": ""794910-4""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""1""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 267.708984375, ""y"": 136.8260040283203}, {""x"": 266.6460876464844, ""y"": 145.8605194091797}, {""x"": 261.3316955566406, ""y"": 155.42645263671875}, {""x"": 268.24041748046875, ""y"": 164.46095275878906}, {""x"": 276.2120361328125, ""y"": 158.08364868164062}, {""x"": 285.7779846191406, ""y"": 154.3635711669922}, {""x"": 283.6522216796875, ""y"": 147.98626708984375}, {""x"": 282.0578918457031, ""y"": 133.63735961914062}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800978
503957928,"{""90800604"": {""retired"": null, ""png"": ""794625-1.png"", ""log_png"": ""log-794625-1.png"", ""Image Number"": ""794625-1""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 263.7453308105469, ""y"": 58.168094635009766}, {""x"": 247.37692260742188, ""y"": 70.44438934326172}, {""x"": 236.85440063476562, ""y"": 95.58154296875}, {""x"": 236.2698211669922, ""y"": 115.45743560791016}, {""x"": 244.45401000976562, ""y"": 137.08709716796875}, {""x"": 261.406982421875, ""y"": 146.44044494628906}, {""x"": 278.94451904296875, ""y"": 146.44044494628906}, {""x"": 281.2828674316406, ""y"": 120.71870422363281}, {""x"": 289.4670715332031, ""y"": 98.50447082519531}, {""x"": 278.94451904296875, ""y"": 72.19813537597656}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 486.6643371582031, ""y"": 168.79579162597656}, {""x"": 486.6643371582031, ""y"": 153.59657287597656}, {""x"": 475.5572204589844, ""y"": 157.68869018554688}, {""x"": 476.14178466796875, ""y"": 165.87286376953125}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800604
